"geo_id","geo_area","naics","gender_eth_race_vet","yrs_bus","year","num_bus_paid_emp","per_bus_paid_emp","se_bus_paid_emp"
35,63,17,0,0,"2016","1293","6.0","17.6"
35,63,17,0,0,"2016","1201","5.6","15.7"
35,63,17,0,0,"2016","21438","100.0","3.4"
35,63,17,0,0,"2016","24",NULL,"93.8"
36,64,17,0,0,"2016","103151","60.9","0.9"
36,64,17,0,0,"2016","46189","27.3","2.9"
36,64,17,0,0,"2016","10918","6.4","4.8"
36,64,17,0,0,"2016","15408","9.1","3.7"
36,64,17,0,0,"2016","169359","100.0","1.2"
36,64,17,0,0,"2016","446",NULL,"39.5"
37,65,17,0,0,"2016","45468","68.6","1.2"
37,65,17,0,0,"2016","13523","20.4","3.6"
37,65,17,0,0,"2016","3378","5.1","12.4"
37,65,17,0,0,"2016","5546","8.4","7.9"
37,65,17,0,0,"2016","66296","100.0","1.9"
37,65,17,0,0,"2016","58",NULL,"45.6"
38,67,17,0,0,"2016","61551","66.9","2.4"
38,67,17,0,0,"2016","21868","23.8","3.4"
38,67,17,0,0,"2016","4016","4.4","10.7"
38,67,17,0,0,"2016","6931","7.5","8.8"
38,67,17,0,0,"2016","91994","100.0","1.3"
38,67,17,0,0,"2016","167",NULL,"45.6"
39,69,17,0,0,"2016","127222","63.5","0.8"
39,69,17,0,0,"2016","48196","24.1","3.2"
39,69,17,0,0,"2016","11434","5.7","4.1"
39,69,17,0,0,"2016","18887","9.4","4.5"
39,69,17,0,0,"2016","200243","100.0","0.8"
39,69,17,0,0,"2016","323",NULL,"26.9"
40,76,17,0,0,"2016","11541","65.6","5.0"
40,76,17,0,0,"2016","3817","21.7","7.6"
40,76,17,0,0,"2016","809","4.6","18.1"
40,76,17,0,0,"2016","1859","10.6","17.3"
40,76,17,0,0,"2016","17586","100.0","1.9"
40,76,17,0,0,"2016","0",NULL,"0.0"
41,86,17,0,0,"2016","45443","66.6","1.5"
41,86,17,0,0,"2016","14158","20.8","7.4"
41,86,17,0,0,"2016","4177","6.1","13.4"
41,86,17,0,0,"2016","5794","8.5","5.8"
41,86,17,0,0,"2016","68189","100.0","1.3"
41,86,17,0,0,"2016","192",NULL,"41.5"
42,87,17,0,0,"2016","13563","57.5","3.4"
42,87,17,0,0,"2016","7736","32.8","8.8"
42,87,17,0,0,"2016","1070","4.5","20.0"
42,87,17,0,0,"2016","2040","8.6","13.4"
42,87,17,0,0,"2016","23593","100.0","3.2"
42,87,17,0,0,"2016","75",NULL,"74.6"
43,90,17,0,0,"2016","57716","65.7","1.1"
43,90,17,0,0,"2016","21491","24.5","6.8"
43,90,17,0,0,"2016","3775","4.3","9.8"
43,90,17,0,0,"2016","6845","7.8","7.4"
43,90,17,0,0,"2016","87851","100.0","1.6"
43,90,17,0,0,"2016","288",NULL,"29.9"
44,91,17,0,0,"2016","263971","72.2","0.8"
44,91,17,0,0,"2016","72146","19.7","3.3"
44,91,17,0,0,"2016","13706","3.7","3.8"
44,91,17,0,0,"2016","23946","6.6","3.7"
44,91,17,0,0,"2016","365571","100.0","0.7"
44,91,17,0,0,"2016","882",NULL,"22.8"
45,93,17,0,0,"2016","46829","73.7","2.2"
45,93,17,0,0,"2016","11070","17.4","6.3"
45,93,17,0,0,"2016","2102","3.3","5.8"
45,93,17,0,0,"2016","5404","8.5","10.1"
45,93,17,0,0,"2016","63536","100.0","1.7"
45,93,17,0,0,"2016","123",NULL,"39.3"
46,94,17,0,0,"2016","10354","66.4","3.7"
46,94,17,0,0,"2016","3672","23.6","5.3"
46,94,17,0,0,"2016","568","3.6","26.0"
46,94,17,0,0,"2016","1336","8.6","15.6"
46,94,17,0,0,"2016","15591","100.0","2.7"
46,94,17,0,0,"2016","36",NULL,"93.0"
47,95,17,0,0,"2016","98149","71.6","0.9"
47,95,17,0,0,"2016","27307","19.9","3.9"
47,95,17,0,0,"2016","5143","3.8","9.2"
47,95,17,0,0,"2016","10003","7.3","7.4"
47,95,17,0,0,"2016","137098","100.0","1.2"
47,95,17,0,0,"2016","420",NULL,"39.7"
48,97,17,0,0,"2016","101462","70.1","1.4"
48,97,17,0,0,"2016","32925","22.8","3.1"
48,97,17,0,0,"2016","4761","3.3","14.2"
48,97,17,0,0,"2016","9438","6.5","5.9"
48,97,17,0,0,"2016","144650","100.0","1.2"
48,97,17,0,0,"2016","430",NULL,"24.7"
49,99,17,0,0,"2016","14324","62.9","2.9"
49,99,17,0,0,"2016","4939","21.7","10.9"
49,99,17,0,0,"2016","2071","9.1","14.3"
49,99,17,0,0,"2016","1996","8.8","7.3"
49,99,17,0,0,"2016","22772","100.0","1.8"
49,99,17,0,0,"2016","36",NULL,"91.7"
50,100,17,0,0,"2016","67950","60.9","1.7"
50,100,17,0,0,"2016","32525","29.1","3.4"
50,100,17,0,0,"2016","5798","5.2","9.6"
50,100,17,0,0,"2016","9767","8.8","5.0"
50,100,17,0,0,"2016","111606","100.0","0.6"
50,100,17,0,0,"2016","204",NULL,"48.0"
51,101,17,0,0,"2016","11951","65.7","4.5"
51,101,17,0,0,"2016","4663","25.6","8.8"
51,101,17,0,0,"2016","934","5.1","26.2"
51,101,17,0,0,"2016","1706","9.4","20.2"
51,101,17,0,0,"2016","18192","100.0","4.2"
51,101,17,0,0,"2016","21",NULL,"76.5"
52,4,17,0,0,"2016","68494","77.5","2.2"
52,4,17,0,0,"2016","13623","15.4","5.6"
52,4,17,0,0,"2016","3006","3.4","13.7"
52,4,17,0,0,"2016","4920","5.6","5.3"
52,4,17,0,0,"2016","88355","100.0","1.0"
52,4,17,0,0,"2016","306",NULL,"42.2"
53,5,17,0,0,"2016","26159","77.2","3.7"
53,5,17,0,0,"2016","5656","16.7","8.8"
53,5,17,0,0,"2016","669","2.0","21.2"
53,5,17,0,0,"2016","2154","6.4","14.5"
53,5,17,0,0,"2016","33874","100.0","2.9"
53,5,17,0,0,"2016","167",NULL,"47.2"
54,6,17,0,0,"2016","32441","71.2","2.5"
54,6,17,0,0,"2016","8890","19.5","4.6"
54,6,17,0,0,"2016","1996","4.4","11.6"
54,6,17,0,0,"2016","3502","7.7","9.5"
54,6,17,0,0,"2016","45538","100.0","2.5"
54,6,17,0,0,"2016","88",NULL,"68.9"
55,7,17,0,0,"2016","11280","67.0","3.0"
55,7,17,0,0,"2016","3925","23.3","10.4"
55,7,17,0,0,"2016","730","4.3","17.3"
55,7,17,0,0,"2016","1336","7.9","16.5"
55,7,17,0,0,"2016","16840","100.0","2.5"
55,7,17,0,0,"2016","50",NULL,"98.0"
56,8,17,0,0,"2016","53442","69.9","1.8"
56,8,17,0,0,"2016","16046","21.0","6.1"
56,8,17,0,0,"2016","3431","4.5","14.4"
56,8,17,0,0,"2016","5551","7.3","8.3"
56,8,17,0,0,"2016","76497","100.0","1.4"
56,8,17,0,0,"2016","411",NULL,"33.4"
57,9,17,0,0,"2016","12527","66.0","4.5"
57,9,17,0,0,"2016","4555","24.0","8.6"
57,9,17,0,0,"2016","834","4.4","18.3"
57,9,17,0,0,"2016","1439","7.6","9.8"
57,9,17,0,0,"2016","18993","100.0","3.2"
57,9,17,0,0,"2016","18",NULL,"52.2"
58,11,17,0,0,"2016","30710","72.3","4.1"
58,11,17,0,0,"2016","7971","18.8","8.7"
58,11,17,0,0,"2016","1957","4.6","10.2"
58,11,17,0,0,"2016","2626","6.2","10.0"
58,11,17,0,0,"2016","42451","100.0","3.2"
58,11,17,0,0,"2016","54",NULL,"51.4"
59,12,17,0,0,"2016","121742","72.5","1.9"
59,12,17,0,0,"2016","31854","19.0","3.5"
59,12,17,0,0,"2016","6346","3.8","6.4"
59,12,17,0,0,"2016","11808","7.0","5.3"
59,12,17,0,0,"2016","167937","100.0","1.1"
59,12,17,0,0,"2016","152",NULL,"32.1"
60,13,17,0,0,"2016","19425","62.4","2.1"
60,13,17,0,0,"2016","8525","27.4","5.8"
60,13,17,0,0,"2016","1810","5.8","16.2"
60,13,17,0,0,"2016","2573","8.3","11.7"
60,13,17,0,0,"2016","31115","100.0","2.9"
60,13,17,0,0,"2016","100",NULL,"65.9"
61,14,17,0,0,"2016","21703","60.7","4.0"
61,14,17,0,0,"2016","8257","23.1","6.7"
61,14,17,0,0,"2016","2856","8.0","9.6"
61,14,17,0,0,"2016","4214","11.8","7.0"
61,14,17,0,0,"2016","35779","100.0","1.8"
61,14,17,0,0,"2016","0",NULL,"0.0"
62,16,17,0,0,"2016","18119","66.0","2.7"
62,16,17,0,0,"2016","6925","25.2","9.0"
62,16,17,0,0,"2016","1345","4.9","9.7"
62,16,17,0,0,"2016","2254","8.2","10.9"
62,16,17,0,0,"2016","27469","100.0","2.8"
62,16,17,0,0,"2016","125",NULL,"66.4"
63,18,17,0,0,"2016","76339","74.7","1.3"
63,18,17,0,0,"2016","18638","18.2","6.1"
63,18,17,0,0,"2016","3095","3.0","10.8"
63,18,17,0,0,"2016","6353","6.2","6.8"
63,18,17,0,0,"2016","102174","100.0","2.1"
63,18,17,0,0,"2016","264",NULL,"47.4"
64,20,17,0,0,"2016","45151","73.6","1.9"
64,20,17,0,0,"2016","11371","18.5","6.2"
64,20,17,0,0,"2016","1859","3.0","19.5"
64,20,17,0,0,"2016","4246","6.9","8.2"
64,20,17,0,0,"2016","61317","100.0","1.7"
64,20,17,0,0,"2016","46",NULL,"68.0"
65,21,17,0,0,"2016","45821","67.1","2.1"
65,21,17,0,0,"2016","16059","23.5","3.6"
65,21,17,0,0,"2016","3381","5.0","7.5"
65,21,17,0,0,"2016","5166","7.6","6.6"
65,21,17,0,0,"2016","68285","100.0","1.0"
65,21,17,0,0,"2016","117",NULL,"40.3"
66,25,17,0,0,"2016","11378","58.8","5.1"
66,25,17,0,0,"2016","5369","27.8","5.5"
66,25,17,0,0,"2016","1182","6.1","14.2"
66,25,17,0,0,"2016","2184","11.3","12.5"
66,25,17,0,0,"2016","19340","100.0","2.9"
66,25,17,0,0,"2016","34",NULL,"97.0"
67,27,17,0,0,"2016","62301","73.2","1.5"
67,27,17,0,0,"2016","15956","18.8","3.5"
67,27,17,0,0,"2016","2656","3.1","11.5"
67,27,17,0,0,"2016","5885","6.9","10.4"
67,27,17,0,0,"2016","85068","100.0","1.5"
67,27,17,0,0,"2016","242",NULL,"31.3"
68,31,17,0,0,"2016","22253","68.9","3.0"
68,31,17,0,0,"2016","7228","22.4","5.1"
68,31,17,0,0,"2016","1236","3.8","17.0"
68,31,17,0,0,"2016","2568","8.0","7.2"
68,31,17,0,0,"2016","32286","100.0","2.5"
68,31,17,0,0,"2016","7",NULL,"0.0"
69,33,17,0,0,"2016","18917","75.4","2.9"
69,33,17,0,0,"2016","3967","15.8","6.4"
69,33,17,0,0,"2016","811","3.2","19.9"
69,33,17,0,0,"2016","1975","7.9","14.0"
69,33,17,0,0,"2016","25073","100.0","3.4"
69,33,17,0,0,"2016","50",NULL,"53.1"
70,35,17,0,0,"2016","24268","67.6","4.2"
70,35,17,0,0,"2016","8330","23.2","5.0"
70,35,17,0,0,"2016","1510","4.2","13.7"
70,35,17,0,0,"2016","2501","7.0","10.5"
70,35,17,0,0,"2016","35874","100.0","2.7"
70,35,17,0,0,"2016","108",NULL,"52.0"
71,37,17,0,0,"2016","21739","75.6","2.9"
71,37,17,0,0,"2016","4923","17.1","9.3"
71,37,17,0,0,"2016","744","2.6","28.8"
71,37,17,0,0,"2016","2350","8.2","16.2"
71,37,17,0,0,"2016","28743","100.0","2.4"
71,37,17,0,0,"2016","140",NULL,"41.8"
72,38,17,0,0,"2016","194402","75.6","1.2"
72,38,17,0,0,"2016","42318","16.5","2.5"
72,38,17,0,0,"2016","8480","3.3","6.2"
72,38,17,0,0,"2016","18305","7.1","4.0"
72,38,17,0,0,"2016","257042","100.0","1.0"
72,38,17,0,0,"2016","497",NULL,"34.1"
73,40,17,0,0,"2016","13475","66.2","3.1"
73,40,17,0,0,"2016","4852","23.8","5.8"
73,40,17,0,0,"2016","1325","6.5","17.6"
73,40,17,0,0,"2016","1456","7.2","18.6"
73,40,17,0,0,"2016","20352","100.0","2.8"
73,40,17,0,0,"2016","71",NULL,"53.8"
74,44,17,0,0,"2016","9578","65.5","6.2"
74,44,17,0,0,"2016","3443","23.5","7.5"
74,44,17,0,0,"2016","824","5.6","12.2"
74,44,17,0,0,"2016","1209","8.3","11.7"
74,44,17,0,0,"2016","14631","100.0","3.5"
74,44,17,0,0,"2016","32",NULL,"63.0"
75,45,17,0,0,"2016","93257","78.2","1.7"
75,45,17,0,0,"2016","18175","15.2","6.1"
75,45,17,0,0,"2016","2712","2.3","14.1"
75,45,17,0,0,"2016","6592","5.5","5.9"
75,45,17,0,0,"2016","119275","100.0","2.0"
75,45,17,0,0,"2016","444",NULL,"24.9"
76,47,17,0,0,"2016","18621","65.4","3.6"
76,47,17,0,0,"2016","6839","24.0","5.4"
76,47,17,0,0,"2016","1849","6.5","17.3"
76,47,17,0,0,"2016","2132","7.5","9.7"
76,47,17,0,0,"2016","28469","100.0","2.2"
76,47,17,0,0,"2016","1",NULL,"0.0"
77,48,17,0,0,"2016","47057","69.7","2.9"
77,48,17,0,0,"2016","15940","23.6","6.6"
77,48,17,0,0,"2016","1797","2.7","14.7"
77,48,17,0,0,"2016","4369","6.5","10.1"
77,48,17,0,0,"2016","67471","100.0","2.1"
77,48,17,0,0,"2016","48",NULL,"52.0"
78,53,17,0,0,"2016","19663","68.5","2.7"
78,53,17,0,0,"2016","6678","23.3","9.0"
78,53,17,0,0,"2016","842","2.9","15.6"
78,53,17,0,0,"2016","2116","7.4","9.1"
78,53,17,0,0,"2016","28695","100.0","2.3"
78,53,17,0,0,"2016","78",NULL,"40.7"
79,59,17,0,0,"2016","13994","71.3","5.2"
79,59,17,0,0,"2016","3284","16.7","7.9"
79,59,17,0,0,"2016","984","5.0","19.6"
79,59,17,0,0,"2016","1614","8.2","12.9"
79,59,17,0,0,"2016","19616","100.0","3.5"
79,59,17,0,0,"2016","54",NULL,"51.6"
80,61,17,0,0,"2016","265434","72.5","1.6"
80,61,17,0,0,"2016","66233","18.1","2.1"
80,61,17,0,0,"2016","15235","4.2","6.4"
80,61,17,0,0,"2016","26545","7.3","3.3"
80,61,17,0,0,"2016","366102","100.0","1.1"
80,61,17,0,0,"2016","1081",NULL,"21.3"
81,66,17,0,0,"2016","18909","72.2","3.0"
81,66,17,0,0,"2016","4670","17.8","7.9"
81,66,17,0,0,"2016","956","3.7","19.8"
81,66,17,0,0,"2016","2306","8.8","20.2"
81,66,17,0,0,"2016","26176","100.0","4.0"
81,66,17,0,0,"2016","38",NULL,"58.8"
82,68,17,0,0,"2016","32264","75.4","2.6"
82,68,17,0,0,"2016","6725","15.7","7.7"
82,68,17,0,0,"2016","1350","3.2","25.2"
82,68,17,0,0,"2016","2955","6.9","8.9"
82,68,17,0,0,"2016","42790","100.0","2.4"
82,68,17,0,0,"2016","5",NULL,"90.3"
83,70,17,0,0,"2016","65012","69.6","1.4"
83,70,17,0,0,"2016","19552","20.9","6.0"
83,70,17,0,0,"2016","3731","4.0","10.5"
83,70,17,0,0,"2016","7215","7.7","8.4"
83,70,17,0,0,"2016","93407","100.0","1.9"
83,70,17,0,0,"2016","314",NULL,"43.9"
84,71,17,0,0,"2016","46777","75.1","1.9"
84,71,17,0,0,"2016","11126","17.9","6.4"
84,71,17,0,0,"2016","1505","2.4","16.0"
84,71,17,0,0,"2016","3661","5.9","9.6"
84,71,17,0,0,"2016","62272","100.0","1.3"
84,71,17,0,0,"2016","90",NULL,"70.8"
85,72,17,0,0,"2016","25731","63.8","2.0"
85,72,17,0,0,"2016","8751","21.7","6.7"
85,72,17,0,0,"2016","3027","7.5","10.3"
85,72,17,0,0,"2016","4251","10.5","7.8"
85,72,17,0,0,"2016","40357","100.0","1.8"
85,72,17,0,0,"2016","104",NULL,"42.1"
86,73,17,0,0,"2016","37977","69.8","2.8"
86,73,17,0,0,"2016","11446","21.0","3.3"
86,73,17,0,0,"2016","2370","4.4","12.9"
86,73,17,0,0,"2016","4221","7.8","8.5"
86,73,17,0,0,"2016","54434","100.0","2.3"
86,73,17,0,0,"2016","44",NULL,"60.5"
87,74,17,0,0,"2016","16334","64.4","4.3"
87,74,17,0,0,"2016","5954","23.5","5.6"
87,74,17,0,0,"2016","1094","4.3","12.4"
87,74,17,0,0,"2016","2628","10.4","12.0"
87,74,17,0,0,"2016","25355","100.0","1.9"
87,74,17,0,0,"2016","17",NULL,"97.0"
88,75,17,0,0,"2016","17685","74.1","1.9"
88,75,17,0,0,"2016","4347","18.2","6.2"
88,75,17,0,0,"2016","741","3.1","26.2"
88,75,17,0,0,"2016","1653","6.9","15.7"
88,75,17,0,0,"2016","23881","100.0","2.2"
88,75,17,0,0,"2016","7",NULL,"64.4"
89,77,17,0,0,"2016","14905","68.7","1.3"
89,77,17,0,0,"2016","4925","22.7","6.3"
89,77,17,0,0,"2016","802","3.7","19.6"
89,77,17,0,0,"2016","1560","7.2","11.9"
89,77,17,0,0,"2016","21710","100.0","1.8"
89,77,17,0,0,"2016","47",NULL,"77.9"
90,78,17,0,0,"2016","36674","73.3","1.8"
90,78,17,0,0,"2016","9337","18.7","9.1"
90,78,17,0,0,"2016","1330","2.7","16.3"
90,78,17,0,0,"2016","3508","7.0","15.1"
90,78,17,0,0,"2016","50049","100.0","2.6"
90,78,17,0,0,"2016","160",NULL,"45.1"
91,79,17,0,0,"2016","23286","69.1","2.4"
91,79,17,0,0,"2016","7670","22.8","5.9"
91,79,17,0,0,"2016","1010","3.0","20.0"
91,79,17,0,0,"2016","2712","8.1","8.3"
91,79,17,0,0,"2016","33675","100.0","2.5"
91,79,17,0,0,"2016","0",NULL,"0.0"
92,88,17,0,0,"2016","33383","68.9","2.1"
92,88,17,0,0,"2016","9821","20.3","6.3"
92,88,17,0,0,"2016","2924","6.0","9.8"
92,88,17,0,0,"2016","3579","7.4","8.1"
92,88,17,0,0,"2016","48433","100.0","1.9"
92,88,17,0,0,"2016","106",NULL,"70.2"
93,80,17,0,0,"2016","18151","71.6","2.9"
93,80,17,0,0,"2016","4514","17.8","7.7"
93,80,17,0,0,"2016","1063","4.2","11.5"
93,80,17,0,0,"2016","2630","10.4","12.4"
93,80,17,0,0,"2016","25359","100.0","2.3"
93,80,17,0,0,"2016","57",NULL,"48.0"
94,81,17,0,0,"2016","20369","71.6","4.1"
94,81,17,0,0,"2016","5535","19.5","6.9"
94,81,17,0,0,"2016","1319","4.6","12.9"
94,81,17,0,0,"2016","1870","6.6","20.9"
94,81,17,0,0,"2016","28437","100.0","4.4"
94,81,17,0,0,"2016","56",NULL,"62.0"
95,82,17,0,0,"2016","45348","73.9","2.7"
95,82,17,0,0,"2016","11574","18.9","5.0"
95,82,17,0,0,"2016","1534","2.5","19.2"
95,82,17,0,0,"2016","4049","6.6","9.8"
95,82,17,0,0,"2016","61396","100.0","2.4"
95,82,17,0,0,"2016","91",NULL,"49.0"
96,83,17,0,0,"2016","66482","72.1","2.2"
96,83,17,0,0,"2016","19290","20.9","2.5"
96,83,17,0,0,"2016","2849","3.1","13.1"
96,83,17,0,0,"2016","5973","6.5","7.9"
96,83,17,0,0,"2016","92258","100.0","1.8"
96,83,17,0,0,"2016","202",NULL,"41.4"
97,84,17,0,0,"2016","26085","73.8","4.6"
97,84,17,0,0,"2016","7009","19.8","4.9"
97,84,17,0,0,"2016","1010","2.9","21.9"
97,84,17,0,0,"2016","2219","6.3","14.0"
97,84,17,0,0,"2016","35355","100.0","3.6"
97,84,17,0,0,"2016","64",NULL,"51.8"
98,85,17,0,0,"2016","56023","71.4","1.6"
98,85,17,0,0,"2016","16345","20.8","4.5"
98,85,17,0,0,"2016","3024","3.9","18.8"
98,85,17,0,0,"2016","5365","6.8","7.2"
98,85,17,0,0,"2016","78487","100.0","1.1"
98,85,17,0,0,"2016","240",NULL,"45.6"
99,89,17,0,0,"2016","39041","72.2","2.6"
99,89,17,0,0,"2016","10458","19.3","5.7"
99,89,17,0,0,"2016","1746","3.2","19.2"
99,89,17,0,0,"2016","3962","7.3","8.6"
99,89,17,0,0,"2016","54055","100.0","3.0"
99,89,17,0,0,"2016","126",NULL,"53.6"
100,96,17,0,0,"2016","18189","67.5","4.2"
100,96,17,0,0,"2016","5700","21.1","6.8"
100,96,17,0,0,"2016","1155","4.3","25.5"
100,96,17,0,0,"2016","2741","10.2","10.8"
100,96,17,0,0,"2016","26965","100.0","2.7"
100,96,17,0,0,"2016","90",NULL,"63.2"
101,98,17,0,0,"2016","72186","75.5","2.2"
101,98,17,0,0,"2016","16633","17.4","4.1"
101,98,17,0,0,"2016","3034","3.2","14.9"
101,98,17,0,0,"2016","6081","6.4","6.1"
101,98,17,0,0,"2016","95560","100.0","1.9"
101,98,17,0,0,"2016","283",NULL,"44.7"
